state,year,mean_log_premium_exp,median_log_premium_exp,sd_log_premium_exp,mean_premium_exp,n_plans_exp,mean_persons_covered_exp,mean_log_premium_nonexp,median_log_premium_nonexp,sd_log_premium_nonexp,mean_premium_nonexp,n_plans_nonexp,mean_persons_covered_nonexp,ACA_state,Post_ACA,ACA_x_Post,unemployment_rate,median_household_income,population,pct_65plus,pct_nh_white,poverty_rate,uninsurance_rate,medicaid_expansion,marketplace_SBM,healthcare_spending_per_capita,pre_aca_guaranteed_issue,year_2001,year_2002,year_2003,year_2005,year_2006,year_2007,year_2008,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
OR,2010,6.09979817919997,5.996807391518478,1.1116616195264355,931.6140034683808,371,648.6495956873315,6.140011380499213,5.922148506478677,1.6328754394157516,1466.2679532507937,1902,483.6256572029443,1,1,1,10.6,46560.0,3838957.0,13.93,78.32,15.84,17.15,0.0,0.0,6747.405610430124,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,2011,6.065394769066989,5.947953386555252,1.0383445798971322,820.965961136181,356,631.8455056179776,6.200840436050499,5.956691361124073,1.6026454924959337,1495.0564721186236,1832,479.3220524017467,1,1,1,9.5,46816.0,3871859.0,14.29,77.9,17.46,15.72,0.0,0.0,6988.116044515051,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,2012,6.154333694970442,6.1237048604360735,1.0169758892333618,867.0551277267479,329,617.2826747720364,6.1391454576289455,5.917083640681648,1.6221666979307567,1449.0712195240094,2022,497.1721068249258,1,1,1,8.7,49161.0,3899353.0,14.92,77.62,17.21,14.92,0.0,0.0,7160.675117128406,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OR,2013,6.135968548265111,6.039127574294447,1.0670864710975607,903.2762276857252,353,619.4079320113315,6.168650377040582,6.000209207143254,1.6038031080720505,1469.801401836201,2188,496.5667276051189,1,1,1,7.8,50251.0,3930065.0,15.38,77.35,16.67,14.66,0.0,0.0,7367.053725574513,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OR,2014,6.001034770115922,5.962483816264596,1.021526652996442,811.7283694090818,348,669.5,6.138591304594985,5.940036290846956,1.6189178196499443,1457.0707389305244,2161,536.6608051827858,1,1,1,6.7,51075.0,3970239.0,15.97,76.88,16.55,9.73,1.0,0.0,7889.449476467285,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OR,2015,5.924530723201751,5.898147354858318,1.033622628098308,755.1953110992679,331,545.1752265861027,6.146339630732943,5.989843515636261,1.6108505877273158,1453.5211874832523,2403,538.8747399084477,1,1,1,5.5,54148.0,4028977.0,16.38,76.51,15.36,7.02,1.0,0.0,8416.280360994862,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OR,2016,6.077142728586268,6.021023349349527,1.025028011844254,853.3922558039009,345,412.2463768115942,6.205904789353205,6.048317358700765,1.5943039490490785,1504.378940252457,2529,537.5749308026888,1,1,1,4.8,57532.0,4093465.0,16.83,76.21,13.35,6.23,1.0,0.0,8698.498704642643,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OR,2017,6.003342260796457,5.962223655375109,1.0087778789777482,793.9261473084168,374,538.3181818181819,6.208059790654967,6.06898023605441,1.5895189452472136,1514.7071299903598,2609,496.5465695668839,1,1,1,4.1,60212.0,4142776.0,17.11,75.62,13.24,6.84,1.0,0.0,8836.345484283967,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OR,2018,6.034909266203723,6.005846474456133,1.0129892912474934,824.3107978842398,356,561.0449438202247,6.209051641650638,6.073145516159421,1.5813560668115825,1503.5833211772488,2826,468.0962491153574,1,1,1,4.0,63426.0,4190713.0,17.65,75.11,12.56,7.06,1.0,0.0,9152.141890890643,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OR,2019,6.096356634981084,6.060049699550351,0.9725257451548058,826.6480872504994,424,535.8844339622641,6.233434075598671,6.06627314897512,1.570148587376989,1534.924949261099,2899,448.5163849603312,1,1,1,3.7,67058.0,4217737.0,18.2,74.9,11.38,7.17,1.0,0.0,9631.46824944277,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OR,2020,6.1038845741028,6.10388438930962,0.9328545622606124,785.3771612325368,435,413.60459770114943,6.186403738195092,6.048159890784527,1.5820495497237068,1508.848634068043,2937,473.6482805583929,1,1,1,7.6,,,,,,,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OR,2021,6.124924871147772,6.137882905760285,0.95069442700586,825.9683370314995,423,420.4586288416076,6.225930662753311,6.06559236033471,1.5654252613394977,1538.583704531509,2919,429.47002398081537,1,1,1,5.2,71562.0,4246155.0,18.6,72.05,12.19,6.07,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OR,2022,6.159719755609322,6.1598787717677,0.8982009203970145,817.1406845172796,394,408.2106598984772,6.22887887051984,6.132134037257153,1.5703081105529242,1531.9865994496458,2780,472.8679856115108,1,1,1,4.0,75657.0,4240137.0,19.26,71.64,12.11,6.01,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OR,2023,6.203642325455585,6.217305488121231,0.8857420642631242,840.0380896943335,297,430.4848484848485,6.17805865893205,6.086397610921464,1.5859469352020397,1504.9819142540252,2116,556.3156899810964,1,1,1,3.8,80160.0,4233358.0,19.56,70.8,12.18,5.49,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OR,2024,6.175847734899167,6.190603448546948,0.8417767749184939,795.8295397159086,356,437.6432584269663,6.283075862171608,6.127573944813467,1.5735413239619194,1695.4564395340396,2637,498.5729996207812,1,1,1,4.3,85220.0,4272371.0,19.900355095566372,70.13786958108273,11.8,5.2,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PA,2001,6.684216577929511,6.816418747474257,1.3735817608023375,1698.1114850078245,3348,1001.6842891278376,6.398531214159036,6.374447651151643,1.532767260795772,1497.5291857939503,10906,638.6671556941134,1,0,0,4.8,,,,,,,0.0,0.0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,2002,6.731721394790696,6.916400894568488,1.395675299747617,1826.3713389620875,3370,1117.4661721068248,6.423802150818432,6.389774379611991,1.5386121297425734,1535.158228900527,11004,715.5748818611414,1,0,0,5.6,,,,,,,0.0,0.0,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,2003,6.682113265973229,6.7172953613038855,1.387238574446215,1766.572041722313,3248,1214.7481527093596,6.394064903091527,6.247458712502675,1.5775985415468667,1594.6725698895486,10638,685.8620041361158,1,0,0,5.7,,,,,,,0.0,0.0,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,2005,6.7738461777985925,6.90421531282366,1.4985674173350918,2093.9247820932483,2433,1214.5729551993425,6.225422642458651,5.964075542617144,1.5648126355702885,1435.3450950428949,10269,788.722076151524,1,0,0,5.0,44537.0,11979147.0,14.65,82.72,,,0.0,0.0,6830.619909748165,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,2006,6.762335848565692,6.882991038059647,1.540868127699576,2164.086602762508,2269,1013.7752313794624,6.186750160425918,5.932317362255425,1.5360724147877751,1368.6523999475723,10311,809.2216079914655,1,0,0,4.7,46259.0,12440621.0,15.14,82.0,,,0.0,0.0,6906.889937407465,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,2007,6.733783756874958,6.754570725782504,1.5777657088191732,2188.7170694373267,2054,1014.0306718597858,6.1700177001573415,5.913566972887061,1.5367928602818566,1363.3609499198922,9925,862.5110327455919,1,0,0,4.6,48576.0,12432792.0,15.18,81.65,,,0.0,0.0,7314.849311401655,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,2008,6.786061084779363,6.821632174198555,1.6235414610242016,2397.027311877312,1668,1005.3908872901678,6.168691662442319,5.898141138951474,1.5219871122369293,1359.2536133077797,8875,898.6431549295775,1,0,0,5.4,50713.0,12448279.0,15.33,81.23,12.14,,0.0,0.0,7555.261253382897,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,2009,6.627599837362622,6.557107851247363,1.6366052487932352,2181.867789578668,1906,906.3856243441764,6.20003256932642,5.991464547107982,1.5055489220248055,1362.968194195653,10749,768.0930319099451,1,0,0,8.0,49520.0,12604767.0,15.43,80.75,12.47,9.87,0.0,0.0,7693.041846787013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,2010,6.695759911394243,6.595348989718116,1.671637449797882,2360.987817500272,1842,880.6319218241042,6.078477097867431,5.858604851649766,1.4820661672969158,1230.4120058637582,10017,788.3864430468204,1,1,1,8.2,49288.0,12709630.0,15.46,79.39,13.4,10.16,0.0,0.0,8069.786453264179,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,2011,6.886339866457984,7.093631788301207,1.692104226436283,2718.552530527304,1849,821.0643591130341,6.016438462937372,5.817368205082084,1.4719686379939687,1165.5878182188048,9766,840.6497030514029,1,1,1,7.7,50228.0,12742886.0,15.56,79.07,13.76,10.08,0.0,0.0,8373.848749804401,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,2012,6.971503627095079,7.367881749476322,1.692459217700188,2857.8157541556866,1817,830.94771601541,6.009808773627788,5.820642774312135,1.4706458726409586,1162.2320213073826,9850,867.4758375634518,1,1,1,7.6,51230.0,12763536.0,16.0,78.63,13.71,9.75,0.0,0.0,8581.164341919042,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PA,2013,6.963607631049414,7.391079817119711,1.7200517615367623,2908.135126504364,1857,822.6747442110932,5.998908558247908,5.842829272184055,1.4489743954965293,1126.5554751567793,9805,868.5289138194798,1,1,1,7.1,52007.0,12773801.0,16.36,78.24,13.68,9.73,0.0,0.0,8805.679687666967,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PA,2014,6.9468479130160175,7.357856983549041,1.7372023510537735,2915.6268337429724,1707,905.3350908025776,5.987778476000078,5.839720690778165,1.431782766040351,1102.695250597291,9955,979.546459065796,1,1,1,6.0,53234.0,12787209.0,16.69,77.72,13.6,8.46,0.0,1.0,9146.17099008861,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PA,2015,6.901472967118905,7.143769084081548,1.7685072022831088,2929.850508834053,1722,814.4065040650406,5.994773932375583,5.849397428846865,1.4292107970369536,1104.5725474822882,10177,888.4364744030657,1,1,1,5.4,55702.0,12802503.0,17.04,77.26,13.16,6.36,1.0,1.0,9552.350817648705,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PA,2016,6.756931582948214,6.530229539563214,1.774291013383411,2738.9274408770075,1603,762.1846537741734,5.972676313143312,5.832458614251447,1.4145264172704326,1067.0748278607282,10468,858.057222009935,1,1,1,5.3,56907.0,12784227.0,17.38,76.91,12.87,5.63,1.0,1.0,9983.395945644585,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PA,2017,6.582182561270799,6.096329250215906,1.7646164431844034,2491.052379811937,1536,780.4947916666666,5.959252247858062,5.814879503392795,1.4074319170827108,1056.6400778431523,11028,834.2264236488937,1,1,1,5.0,59195.0,12805537.0,17.78,76.38,12.49,5.49,1.0,1.0,10332.87397475014,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PA,2018,6.4871844591874215,5.903690415952231,1.783906518718174,2398.001997188902,1441,761.7841776544067,5.955149752229149,5.807218150778564,1.4053892526532352,1055.7089654794618,11384,839.6166549543218,1,1,1,4.4,60905.0,12807060.0,18.21,75.92,12.25,5.55,1.0,1.0,10911.247390111392,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PA,2019,6.395493769955659,5.775099440727505,1.7829823322293723,2307.1077222258546,1415,771.1201413427561,5.9723688110423385,5.812434281261137,1.4006415452811354,1066.47018497619,11649,861.0110739119237,1,1,1,4.3,63463.0,12801989.0,18.66,75.62,12.02,5.77,1.0,1.0,11172.170199490094,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PA,2020,6.395272880370953,5.790579977939341,1.7583815677638686,2260.693642766627,1465,756.2075085324232,5.959477962408063,5.811984850042073,1.4096636285406217,1064.9947187324854,12093,858.6097742495658,1,1,1,8.8,,,,,,,1.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PA,2021,6.435504191904911,5.852020929461016,1.763957150745094,2296.4315392955828,1434,803.6471408647141,5.970453200493197,5.858094759725796,1.4021045097935445,1049.1292118913568,12054,874.2047453127592,1,1,1,5.9,68957.0,12964056.0,19.01,73.55,12.08,5.49,1.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PA,2022,6.4372031672166425,5.866434840253776,1.7726128221880948,2343.1967288380924,1291,839.7862122385748,5.9792815888344135,5.864299401483303,1.3923465528058077,1048.5431907924512,12527,926.0702482637504,1,1,1,4.1,71798.0,12972008.0,19.57,73.14,11.82,5.32,1.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA,2023,6.307043816753705,5.698636718555365,1.7505786154077363,2174.312133472106,887,905.2243517474634,5.993415146417162,5.867014701645347,1.3927099614030038,1077.0687702994303,8818,1197.3073259242458,1,1,1,3.7,73824.0,12961683.0,20.04,72.71,11.97,5.42,1.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PA,2024,6.5720450190041255,5.9454359291695935,1.7681689842384034,2723.631458771575,1156,700.6747404844291,6.092747236474099,5.918809141870223,1.399439988942877,1218.9658886968202,10753,999.5024644285317,1,1,1,3.3,77545.0,13078751.0,20.384010675025465,71.87484492976431,11.6,5.8,1.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RI,2001,6.842663072181021,7.3937731210322655,1.2328605430124286,1727.8251177924162,788,864.7880710659898,6.230318919371769,6.202743555544689,1.391195677409298,1156.4927311455715,1120,1573.5330357142857,1,0,0,4.5,,,,,,,0.0,0.0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2002,7.03942782547516,7.585137165320146,1.2675472280780675,2112.7926221145194,834,977.2913669064748,5.664684809554817,5.371002985012876,1.739635197566164,1027.2183373242522,868,718.184331797235,1,0,0,5.1,,,,,,,0.0,0.0,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2003,6.932358661845487,7.042286171939743,1.3516122210876846,2176.3362535831134,741,583.4628879892038,5.404702869858508,5.186966634798626,1.6601352734663388,869.2582592041081,665,934.0586466165414,1,0,0,5.5,,,,,,,0.0,0.0,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2005,6.295910782953709,5.78294567479723,1.24044636967071,1272.0714399410388,213,1840.4788732394368,6.3044391909646,5.8974326044537975,1.56682007263721,1537.01971888635,764,1436.719895287958,1,0,0,5.1,51458.0,1032662.0,13.55,79.14,,,0.0,0.0,7224.048139662348,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2006,6.585544714521657,6.194492850836809,1.37868896287908,1684.4654587112375,95,4591.178947368421,6.230647389906773,5.779762757033757,1.4722320850273884,1331.1869841270234,888,1356.5585585585586,1,0,0,5.2,51814.0,1067610.0,13.81,78.94,,,0.0,0.0,7294.7986624329105,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2007,6.439391888810738,5.9987776248023765,1.3220130481676864,1448.487540569305,81,4849.617283950617,6.20628479681648,5.8133282497353225,1.4786856309376133,1327.2582228919596,871,2219.56027554535,1,0,0,5.1,53568.0,1057832.0,13.83,78.82,,,0.0,0.0,7712.944966686581,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2008,6.376627284273715,5.995333822228155,1.3425936761791246,1460.7829850322614,76,5242.552631578948,6.20999663121611,5.85434848916786,1.4723549539387255,1340.5965439984943,788,2722.973350253807,1,0,0,7.6,55701.0,1050788.0,14.24,78.36,11.7,,0.0,0.0,8080.602366985538,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2009,6.559066695495451,6.288716654408757,1.3072307178710172,1618.2360026121798,86,1468.5813953488373,6.182688885603208,5.865610836548938,1.4287266776794345,1287.2277233885657,959,1604.577685088634,1,0,0,11.2,54119.0,1053209.0,14.41,77.73,11.46,11.27,0.0,0.0,8345.92184457216,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2010,6.46248246323749,5.995009015798591,1.3242720047245229,1551.5094115492166,110,1316.2272727272727,6.195836149497993,5.905663827754065,1.445151859820749,1312.2067860785285,960,1579.43125,1,1,1,11.6,52254.0,1052886.0,14.45,76.35,14.05,12.17,0.0,0.0,8468.153247360113,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2011,6.55517702885488,6.332459507809414,1.493163297570065,1847.1631322087296,81,1538.3333333333333,6.226461471463228,5.935763862337532,1.4299426970883384,1336.8939343336565,981,1560.2487257900102,1,1,1,11.1,53636.0,1051302.0,14.62,75.84,14.74,10.8,0.0,0.0,8686.371756165212,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,2012,6.656603784802551,6.42504403898553,1.433964630773757,1878.274477107491,54,1660.925925925926,6.124921877268426,5.9076126356004375,1.3699599538042828,1204.204709196299,940,1070.081914893617,1,1,1,10.3,54554.0,1050292.0,15.12,75.37,13.75,11.1,0.0,0.0,8898.477756661958,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RI,2013,6.377995102319558,6.0081444262690855,1.4541020897568793,1589.934366546589,56,1474.5,6.095743002723576,5.901710332874338,1.3575878573929017,1154.7124822474332,1005,1102.089552238806,1,1,1,9.5,55902.0,1051511.0,15.49,74.61,14.29,11.63,0.0,0.0,9050.785013185789,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RI,2014,6.802399240776448,6.464921184485893,1.490892513070474,2141.8930511936364,50,1545.72,6.054174202590603,5.898953782077365,1.3816794481475363,1159.3583866269826,998,1135.7785571142283,1,1,1,7.8,54891.0,1055173.0,15.84,74.05,14.34,7.42,1.0,1.0,9496.073155776352,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RI,2015,6.659532535647576,6.208024260466175,1.4467248827291166,1965.2329297396232,47,4642.978723404255,6.0486393608760105,5.882656972641476,1.416774652756792,1208.6639846831577,986,1044.1227180527385,1,1,1,6.0,58073.0,1056298.0,16.14,73.38,13.88,5.71,1.0,1.0,9919.549218118373,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RI,2016,6.904810493602055,6.372699057092774,1.458446376605406,2326.7473022459185,49,1191.9795918367347,6.039184003125832,5.888372319573228,1.4280947738646506,1201.0280940240789,935,1373.5347593582887,1,1,1,5.2,60596.0,1056426.0,16.48,72.78,12.79,4.32,1.0,1.0,10172.97946093716,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RI,2017,6.602085116674336,6.076052875066248,1.4416289541618803,1897.607323534604,53,1211.4150943396226,6.058016228571366,5.918343077219475,1.4149927811678449,1201.8906933592818,950,2435.398947368421,1,1,1,4.5,63870.0,1059639.0,16.66,72.07,11.62,4.62,1.0,1.0,10260.09801451249,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RI,2018,6.460428738741377,6.068465498047959,1.369818864778661,1598.1874024109836,49,925.2244897959184,6.067938768242465,5.915956252222006,1.4156483300672087,1237.1958651817663,988,2341.519230769231,1,1,1,4.0,64340.0,1057315.0,17.27,71.41,12.91,4.08,1.0,1.0,10483.157810113353,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RI,2019,6.495157532382957,6.071028712434889,1.397208183783032,1727.4160013818378,56,856.1785714285714,6.0490015320581945,5.91162436522101,1.4139951823063135,1203.936168582833,907,2474.1113561190737,1,1,1,3.5,71169.0,1059361.0,17.67,70.8,10.82,4.09,1.0,1.0,10975.484277786323,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RI,2020,6.270544202385842,5.880143148178624,1.2594488092657143,1241.6614734819238,49,1809.244897959184,6.065480635809544,5.94114947578878,1.4094054160951996,1230.7913270370766,936,2572.551282051282,1,1,1,9.2,,,,,,,1.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RI,2021,6.45957656862558,5.908303242924733,1.4832355238714612,1793.953713625528,45,1510.4222222222222,6.065891814353015,5.920113695969954,1.3833559116456948,1210.167420414716,930,2848.237634408602,1,1,1,5.6,74008.0,1095610.0,18.27,68.87,11.41,4.34,1.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RI,2022,6.418280355382859,5.771974279005969,1.591479835368015,1964.0979313081928,46,1563.195652173913,6.045604125595808,5.9208942659835895,1.3923244028975277,1210.7086327680076,1017,2672.607669616519,1,1,1,3.2,81854.0,1093734.0,18.85,68.19,10.82,4.21,1.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RI,2023,6.442020435348767,5.764802215241359,1.6070738511676468,2048.992120444672,41,1732.9512195121952,5.998418915503442,5.835718255022962,1.3841897860359769,1175.1240571985618,744,2147.560483870968,1,1,1,3.0,84972.0,1095962.0,19.38,67.68,10.84,4.49,1.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RI,2024,6.456144963845769,5.840978448063243,1.540121250989733,2164.747227834101,48,1441.6458333333333,6.094526559159839,5.92358185779086,1.4515621398292309,1388.4296240606234,829,2045.5922798552476,1,1,1,4.2,83504.0,1112308.0,19.793798120664423,66.13006469431129,12.2,4.6,1.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SC,2001,6.7885406657771865,6.693540717865188,1.3708163498570185,1835.6342146489635,340,920.2823529411764,5.818709552334095,5.64695984811342,1.3924789154994095,875.9249330769302,1345,654.8289962825279,1,0,0,5.2,,,,,,,0.0,0.0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2002,6.836678101107973,6.955274794950114,1.430619622930292,2016.682777977224,323,776.2383900928793,5.658892951341218,5.482014812229993,1.2686217190397462,708.6287836373419,1272,613.6391509433962,1,0,0,6.1,,,,,,,0.0,0.0,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2003,7.019382779134208,7.590581429467834,1.4408079513728047,2398.6884736371776,336,701.4880952380952,5.626837298608269,5.515032807614213,1.2646202685803465,698.4139222126795,1231,637.0714865962632,1,0,0,6.7,,,,,,,0.0,0.0,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2005,7.306760466200167,8.222893924709025,1.466363305165007,3095.085003665533,343,936.795918367347,5.657888052698813,5.511109409468427,1.2043551924650913,698.596414853966,1314,744.0776255707763,1,0,0,6.8,39316.0,4113961.0,12.29,65.73,,,0.0,0.0,5613.081893581393,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2006,7.334652320329454,8.309423478873043,1.559003428502093,3327.983378271813,334,771.4880239520958,5.759738951301952,5.677830911411755,1.2785065363067034,796.7033993122623,1391,547.9669302659956,1,0,0,6.3,41100.0,4321249.0,12.82,65.33,,,0.0,0.0,5723.345264297429,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2007,7.7013686431779105,8.485858363995645,1.4143463357418995,3993.768567811664,377,446.0053050397878,5.706194861923382,5.635883474719642,1.1966546262969568,694.0212946460064,1407,725.9800995024875,1,0,0,5.6,43329.0,4407709.0,12.99,65.16,,,0.0,0.0,5963.64233664246,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2008,7.589298150267181,8.49723953429826,1.4913729074301474,3919.2796592285767,282,464.9751773049645,5.767633141881407,5.662606657508912,1.1909536057654715,719.0980311178756,1112,707.6312949640288,1,0,0,6.9,44625.0,4479800.0,13.28,65.06,15.66,,0.0,0.0,6225.50113844368,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2009,7.438004690411299,8.310193834671395,1.5187750256018273,3600.8219827411817,390,509.5948717948718,5.744330872564015,5.6505307569608245,1.1683049758112054,688.5110993119976,1402,612.6718972895864,1,0,0,11.0,42442.0,4561242.0,13.57,64.78,17.07,16.83,0.0,0.0,6377.429656220827,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2010,7.461566831271843,8.411353569408652,1.5559727990183383,3802.126619641772,375,436.97066666666666,5.792795202469378,5.738415165187668,1.1888998800127204,714.7339137262683,1449,549.7481021394065,1,1,1,11.1,42018.0,4636312.0,13.69,64.04,18.15,17.53,0.0,0.0,6506.033243664361,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2011,7.313927101128447,8.204362345610994,1.5978469988909805,3583.511585292381,363,502.46280991735534,5.765225375611081,5.694549196412836,1.2114681992755634,726.9775622908392,1285,656.7315175097276,1,1,1,10.3,42367.0,4679230.0,14.0,63.91,18.88,16.73,0.0,0.0,6628.868424933162,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2012,7.426447891207262,8.231595105824422,1.5272635247137043,3724.24961227092,380,451.34736842105264,5.747345441098837,5.710995612997983,1.1534874323073618,651.3337544340599,1359,640.066225165563,1,1,1,9.0,43107.0,4723723.0,14.71,63.87,18.27,16.83,0.0,0.0,6777.916486635648,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
